# basename,datetime,site,mode,raw_size,7z_size
COVIS-20180810T103251-diffuse2,2018-08-10 10:32:51,Ashes,diffuse2,8440415,3234748
COVIS-20180810T110002-diffuse2,2018-08-10 11:00:02,Ashes,diffuse2,8440249,3218537
COVIS-20180810T110100-diffuse1,2018-08-10 11:01:00,Ashes,diffuse1,8440245,3156869
COVIS-20180810T110252-diffuse3,2018-08-10 11:02:52,Ashes,diffuse3,8440251,3077421
COVIS-20180810T113002-diffuse3,2018-08-10 11:30:02,Ashes,diffuse3,8440251,3153317
COVIS-20180810T113058-diffuse1,2018-08-10 11:30:58,Ashes,diffuse1,8440258,3185847
COVIS-20180810T113250-diffuse2,2018-08-10 11:32:50,Ashes,diffuse2,8440247,3253323
COVIS-20180810T120001-diffuse2,2018-08-10 12:00:01,Ashes,diffuse2,8440247,3324628
COVIS-20180810T120059-diffuse1,2018-08-10 12:00:59,Ashes,diffuse1,8440249,3237657
COVIS-20180810T120250-diffuse3,2018-08-10 12:02:50,Ashes,diffuse3,8440246,3143625
COVIS-20180810T123001-diffuse3,2018-08-10 12:30:01,Ashes,diffuse3,8440248,3206524
COVIS-20180810T123057-diffuse1,2018-08-10 12:30:57,Ashes,diffuse1,8440259,3297209
COVIS-20180810T123247-diffuse2,2018-08-10 12:32:47,Ashes,diffuse2,8440249,3295750
COVIS-20180810T130001-diffuse2,2018-08-10 13:00:01,Ashes,diffuse2,8440415,3301176
COVIS-20180810T130058-diffuse1,2018-08-10 13:00:58,Ashes,diffuse1,8440254,3210744
COVIS-20180810T130250-diffuse3,2018-08-10 13:02:50,Ashes,diffuse3,8440258,3148107
COVIS-20180810T133001-diffuse3,2018-08-10 13:30:01,Ashes,diffuse3,8440259,3151407
COVIS-20180810T133058-diffuse1,2018-08-10 13:30:58,Ashes,diffuse1,8440268,3226105
COVIS-20180810T133250-diffuse2,2018-08-10 13:32:50,Ashes,diffuse2,8440258,3267012
COVIS-20180810T140001-diffuse2,2018-08-10 14:00:01,Ashes,diffuse2,8440257,3265835
COVIS-20180810T140058-diffuse1,2018-08-10 14:00:58,Ashes,diffuse1,8440249,3143910
COVIS-20180810T140249-diffuse3,2018-08-10 14:02:49,Ashes,diffuse3,8440258,3068228
COVIS-20180810T143001-diffuse3,2018-08-10 14:30:01,Ashes,diffuse3,8440257,3149948
COVIS-20180810T143057-diffuse1,2018-08-10 14:30:57,Ashes,diffuse1,8440265,3177751
COVIS-20180810T143249-diffuse2,2018-08-10 14:32:49,Ashes,diffuse2,8440257,3219721
COVIS-20180810T150001-diffuse2,2018-08-10 15:00:01,Ashes,diffuse2,8440252,3248436
COVIS-20180810T150059-diffuse1,2018-08-10 15:00:59,Ashes,diffuse1,8440258,3152113
COVIS-20180810T150251-diffuse3,2018-08-10 15:02:51,Ashes,diffuse3,8440259,3130726
COVIS-20180810T153001-diffuse3,2018-08-10 15:30:01,Ashes,diffuse3,8440255,3196689
COVIS-20180810T153058-diffuse1,2018-08-10 15:30:58,Ashes,diffuse1,8440267,3204142
COVIS-20180810T153251-diffuse2,2018-08-10 15:32:51,Ashes,diffuse2,8440252,3261792
COVIS-20180810T160002-diffuse2,2018-08-10 16:00:02,Ashes,diffuse2,8440255,3263837
COVIS-20180810T160059-diffuse1,2018-08-10 16:00:59,Ashes,diffuse1,8440256,3154355
COVIS-20180810T160250-diffuse3,2018-08-10 16:02:50,Ashes,diffuse3,8440260,3107753
COVIS-20180810T163002-diffuse3,2018-08-10 16:30:02,Ashes,diffuse3,8440259,3143871
COVIS-20180810T163100-diffuse1,2018-08-10 16:31:00,Ashes,diffuse1,8440267,3210181
COVIS-20180810T163253-diffuse2,2018-08-10 16:32:53,Ashes,diffuse2,8440256,3292332
COVIS-20180810T170002-diffuse2,2018-08-10 17:00:02,Ashes,diffuse2,8440255,3301151
COVIS-20180810T170056-diffuse1,2018-08-10 17:00:56,Ashes,diffuse1,8440256,3232823
COVIS-20180810T170248-diffuse3,2018-08-10 17:02:48,Ashes,diffuse3,8440258,3139974
COVIS-20180810T173002-diffuse3,2018-08-10 17:30:02,Ashes,diffuse3,8440258,3148091
COVIS-20180810T173057-diffuse1,2018-08-10 17:30:57,Ashes,diffuse1,8440271,3237254
COVIS-20180810T173250-diffuse2,2018-08-10 17:32:50,Ashes,diffuse2,8440258,3280489
COVIS-20180810T180002-diffuse2,2018-08-10 18:00:02,Ashes,diffuse2,8440258,3314286
COVIS-20180810T180056-diffuse1,2018-08-10 18:00:56,Ashes,diffuse1,8440254,3231330
COVIS-20180810T180249-diffuse3,2018-08-10 18:02:49,Ashes,diffuse3,8440272,3178834
COVIS-20180810T183002-diffuse3,2018-08-10 18:30:02,Ashes,diffuse3,8440259,3148001
COVIS-20180810T183056-diffuse1,2018-08-10 18:30:56,Ashes,diffuse1,8440270,3145630
COVIS-20180810T183250-diffuse2,2018-08-10 18:32:50,Ashes,diffuse2,8440258,3261036
COVIS-20180810T190002-diffuse2,2018-08-10 19:00:02,Ashes,diffuse2,8440258,3255596
COVIS-20180810T190057-diffuse1,2018-08-10 19:00:57,Ashes,diffuse1,8440252,3216040
COVIS-20180810T190250-diffuse3,2018-08-10 19:02:50,Ashes,diffuse3,8440261,3145945
COVIS-20180810T193002-diffuse3,2018-08-10 19:30:02,Ashes,diffuse3,8440426,3142236
COVIS-20180810T193057-diffuse1,2018-08-10 19:30:57,Ashes,diffuse1,8440270,3220956
COVIS-20180810T193251-diffuse2,2018-08-10 19:32:51,Ashes,diffuse2,8440259,3301087
COVIS-20180810T201328-bathy2,2018-08-10 20:13:28,Ashes,bathy2,1227277421,34081588
COVIS-20180813T173402-bathy1,2018-08-13 17:34:02,Ashes,bathy1,1227277378,34271938
COVIS-20180813T203114-bathy3,2018-08-13 20:31:14,Ashes,bathy3,1227267520,25984813
COVIS-20180813T213002-diffuse3,2018-08-13 21:30:02,Ashes,diffuse3,8440231,3179745
COVIS-20180813T213130-diffuse1,2018-08-13 21:31:30,Ashes,diffuse1,8440249,3211342
COVIS-20180813T213322-diffuse2,2018-08-13 21:33:22,Ashes,diffuse2,8440236,3268744
COVIS-20180813T220002-diffuse2,2018-08-13 22:00:02,Ashes,diffuse2,8440239,3241771
COVIS-20180813T220057-diffuse1,2018-08-13 22:00:57,Ashes,diffuse1,8440240,3118883
COVIS-20180813T220249-diffuse3,2018-08-13 22:02:49,Ashes,diffuse3,8440240,3119726
COVIS-20180813T223002-diffuse3,2018-08-13 22:30:02,Ashes,diffuse3,8440236,3099617
COVIS-20180813T223057-diffuse1,2018-08-13 22:30:57,Ashes,diffuse1,8440247,3119448
COVIS-20180813T223251-diffuse2,2018-08-13 22:32:51,Ashes,diffuse2,8440238,3231532
COVIS-20180813T224553-imaging2,2018-08-13 22:45:53,Ashes,imaging2,1559362909,246953694
COVIS-20180813T230058-imaging1,2018-08-13 23:00:58,Ashes,imaging1,1559363030,244056190
COVIS-20180813T231720-imaging3,2018-08-13 23:17:20,Ashes,imaging3,1559363312,255385453
COVIS-20180814T000002-diffuse2,2018-08-14 00:00:02,Ashes,diffuse2,8440229,3243528
COVIS-20180814T000348-diffuse1,2018-08-14 00:03:48,Ashes,diffuse1,8440238,3145654
COVIS-20180814T000549-diffuse3,2018-08-14 00:05:49,Ashes,diffuse3,8440237,3133204
COVIS-20180814T003001-diffuse3,2018-08-14 00:30:01,Ashes,diffuse3,8440232,3139057
COVIS-20180814T003056-diffuse1,2018-08-14 00:30:56,Ashes,diffuse1,8440244,3153796
COVIS-20180814T003249-diffuse2,2018-08-14 00:32:49,Ashes,diffuse2,8440233,3242886
COVIS-20180814T010001-diffuse2,2018-08-14 01:00:01,Ashes,diffuse2,8440238,3230549
COVIS-20180814T010050-diffuse1,2018-08-14 01:00:50,Ashes,diffuse1,8440238,3133872
COVIS-20180814T010242-diffuse3,2018-08-14 01:02:42,Ashes,diffuse3,8440238,3175888
COVIS-20180814T013001-diffuse3,2018-08-14 01:30:01,Ashes,diffuse3,8440242,3128349
COVIS-20180814T013057-diffuse1,2018-08-14 01:30:57,Ashes,diffuse1,8440260,3124722
COVIS-20180814T013251-diffuse2,2018-08-14 01:32:51,Ashes,diffuse2,8440246,3216491
COVIS-20180814T020001-diffuse2,2018-08-14 02:00:01,Ashes,diffuse2,8440248,3259803
COVIS-20180814T020057-diffuse1,2018-08-14 02:00:57,Ashes,diffuse1,8440250,3168600
COVIS-20180814T020250-diffuse3,2018-08-14 02:02:50,Ashes,diffuse3,8440242,3130994
COVIS-20180814T023002-diffuse3,2018-08-14 02:30:02,Ashes,diffuse3,8440248,3132143
COVIS-20180814T023057-diffuse1,2018-08-14 02:30:57,Ashes,diffuse1,8440257,3158469
COVIS-20180814T023251-diffuse2,2018-08-14 02:32:51,Ashes,diffuse2,8440250,3228448
COVIS-20180814T030002-diffuse2,2018-08-14 03:00:02,Ashes,diffuse2,8440246,3261081
COVIS-20180814T030056-diffuse1,2018-08-14 03:00:56,Ashes,diffuse1,8440416,3159205
COVIS-20180814T030249-diffuse3,2018-08-14 03:02:49,Ashes,diffuse3,8440244,3146681
COVIS-20180814T033002-diffuse3,2018-08-14 03:30:02,Ashes,diffuse3,8440247,3168015
COVIS-20180814T033056-diffuse1,2018-08-14 03:30:56,Ashes,diffuse1,8440252,3164371
COVIS-20180814T033250-diffuse2,2018-08-14 03:32:50,Ashes,diffuse2,8440247,3208023
COVIS-20180814T040002-diffuse2,2018-08-14 04:00:02,Ashes,diffuse2,8440248,3221871
COVIS-20180814T040056-diffuse1,2018-08-14 04:00:56,Ashes,diffuse1,8440244,3145513
COVIS-20180814T040248-diffuse3,2018-08-14 04:02:48,Ashes,diffuse3,8440248,3130713
COVIS-20180814T043002-diffuse3,2018-08-14 04:30:02,Ashes,diffuse3,8440244,3170233
COVIS-20180814T043056-diffuse1,2018-08-14 04:30:56,Ashes,diffuse1,8440254,3157315
COVIS-20180814T043250-diffuse2,2018-08-14 04:32:50,Ashes,diffuse2,8440247,3246058
COVIS-20180814T050002-diffuse2,2018-08-14 05:00:02,Ashes,diffuse2,8440247,3238229
COVIS-20180814T050058-diffuse1,2018-08-14 05:00:58,Ashes,diffuse1,8440244,3150216
COVIS-20180814T050250-diffuse3,2018-08-14 05:02:50,Ashes,diffuse3,8440251,3169035
COVIS-20180814T053002-diffuse3,2018-08-14 05:30:02,Ashes,diffuse3,8440246,3178728
COVIS-20180814T053053-diffuse1,2018-08-14 05:30:53,Ashes,diffuse1,8440260,3171566
COVIS-20180814T053246-diffuse2,2018-08-14 05:32:46,Ashes,diffuse2,8440247,3226513
COVIS-20180814T060002-diffuse2,2018-08-14 06:00:02,Ashes,diffuse2,8440248,3233113
COVIS-20180814T060057-diffuse1,2018-08-14 06:00:57,Ashes,diffuse1,8440246,3154554
COVIS-20180814T060251-diffuse3,2018-08-14 06:02:51,Ashes,diffuse3,8440242,3111589
COVIS-20180814T063002-diffuse3,2018-08-14 06:30:02,Ashes,diffuse3,8440248,3136227
COVIS-20180814T063057-diffuse1,2018-08-14 06:30:57,Ashes,diffuse1,8440256,3146704
COVIS-20180814T063251-diffuse2,2018-08-14 06:32:51,Ashes,diffuse2,8440248,3238445
COVIS-20180814T070002-diffuse2,2018-08-14 07:00:02,Ashes,diffuse2,8440248,3190385
COVIS-20180814T070056-diffuse1,2018-08-14 07:00:56,Ashes,diffuse1,8440248,3127845
COVIS-20180814T070248-diffuse3,2018-08-14 07:02:48,Ashes,diffuse3,8440250,3133972
COVIS-20180814T073002-diffuse3,2018-08-14 07:30:02,Ashes,diffuse3,8440247,3118386
COVIS-20180814T073058-diffuse1,2018-08-14 07:30:58,Ashes,diffuse1,8440253,3119595
COVIS-20180814T073248-diffuse2,2018-08-14 07:32:48,Ashes,diffuse2,8440248,3215825
COVIS-20180814T080002-diffuse2,2018-08-14 08:00:02,Ashes,diffuse2,8440249,3198297
COVIS-20180814T080058-diffuse1,2018-08-14 08:00:58,Ashes,diffuse1,8440247,3089410
COVIS-20180814T080251-diffuse3,2018-08-14 08:02:51,Ashes,diffuse3,8440251,3125956
COVIS-20180814T083002-diffuse3,2018-08-14 08:30:02,Ashes,diffuse3,8440248,3137164
COVIS-20180814T083057-diffuse1,2018-08-14 08:30:57,Ashes,diffuse1,8440253,3125601
COVIS-20180814T083250-diffuse2,2018-08-14 08:32:50,Ashes,diffuse2,8440247,3197690
COVIS-20180814T090001-diffuse2,2018-08-14 09:00:01,Ashes,diffuse2,8440250,3218739
COVIS-20180814T090056-diffuse1,2018-08-14 09:00:56,Ashes,diffuse1,8440248,3117993
COVIS-20180814T090248-diffuse3,2018-08-14 09:02:48,Ashes,diffuse3,8440248,3113566
COVIS-20180814T093001-diffuse3,2018-08-14 09:30:01,Ashes,diffuse3,8440248,3135392
COVIS-20180814T093056-diffuse1,2018-08-14 09:30:56,Ashes,diffuse1,8440258,3133985
COVIS-20180814T093251-diffuse2,2018-08-14 09:32:51,Ashes,diffuse2,8440248,3240103
COVIS-20180814T100001-diffuse2,2018-08-14 10:00:01,Ashes,diffuse2,8440248,3214539
COVIS-20180814T100056-diffuse1,2018-08-14 10:00:56,Ashes,diffuse1,8440249,3158784
COVIS-20180814T100243-diffuse3,2018-08-14 10:02:43,Ashes,diffuse3,8440248,3144300
COVIS-20180814T103002-diffuse3,2018-08-14 10:30:02,Ashes,diffuse3,8440247,3159001
COVIS-20180814T103057-diffuse1,2018-08-14 10:30:57,Ashes,diffuse1,8440252,3151281
COVIS-20180814T103251-diffuse2,2018-08-14 10:32:51,Ashes,diffuse2,8440249,3239222
COVIS-20180814T110002-diffuse2,2018-08-14 11:00:02,Ashes,diffuse2,8440247,3205766
COVIS-20180814T110056-diffuse1,2018-08-14 11:00:56,Ashes,diffuse1,8440246,3102824
COVIS-20180814T110248-diffuse3,2018-08-14 11:02:48,Ashes,diffuse3,8440248,3129053
COVIS-20180814T113002-diffuse3,2018-08-14 11:30:02,Ashes,diffuse3,8440248,3144476
COVIS-20180814T113058-diffuse1,2018-08-14 11:30:58,Ashes,diffuse1,8440257,3147774
COVIS-20180814T113251-diffuse2,2018-08-14 11:32:51,Ashes,diffuse2,8440243,3223773
COVIS-20180814T120002-diffuse2,2018-08-14 12:00:02,Ashes,diffuse2,8440246,3214806
COVIS-20180814T120057-diffuse1,2018-08-14 12:00:57,Ashes,diffuse1,8440246,3135670
COVIS-20180814T120250-diffuse3,2018-08-14 12:02:50,Ashes,diffuse3,8440247,3125637
COVIS-20180814T123002-diffuse3,2018-08-14 12:30:02,Ashes,diffuse3,8440251,3142670
COVIS-20180814T123056-diffuse1,2018-08-14 12:30:56,Ashes,diffuse1,8440260,3127569
COVIS-20180814T123251-diffuse2,2018-08-14 12:32:51,Ashes,diffuse2,8440246,3257399
COVIS-20180814T130002-diffuse2,2018-08-14 13:00:02,Ashes,diffuse2,8440245,3228933
COVIS-20180814T130057-diffuse1,2018-08-14 13:00:57,Ashes,diffuse1,8440250,3124195
COVIS-20180814T130252-diffuse3,2018-08-14 13:02:52,Ashes,diffuse3,8440250,3161839
COVIS-20180814T133002-diffuse3,2018-08-14 13:30:02,Ashes,diffuse3,8440239,3154829
COVIS-20180814T133057-diffuse1,2018-08-14 13:30:57,Ashes,diffuse1,8440257,3139019
COVIS-20180814T133251-diffuse2,2018-08-14 13:32:51,Ashes,diffuse2,8440247,3216369
COVIS-20180814T140002-diffuse2,2018-08-14 14:00:02,Ashes,diffuse2,8440245,3222342
COVIS-20180814T140057-diffuse1,2018-08-14 14:00:57,Ashes,diffuse1,8440247,3113026
COVIS-20180814T140251-diffuse3,2018-08-14 14:02:51,Ashes,diffuse3,8440247,3164443
COVIS-20180814T143002-diffuse3,2018-08-14 14:30:02,Ashes,diffuse3,8440245,3151284
COVIS-20180814T143058-diffuse1,2018-08-14 14:30:58,Ashes,diffuse1,8440256,3139674
COVIS-20180814T143252-diffuse2,2018-08-14 14:32:52,Ashes,diffuse2,8440248,3247833
COVIS-20180814T150002-diffuse2,2018-08-14 15:00:02,Ashes,diffuse2,8440249,3257983
COVIS-20180814T150056-diffuse1,2018-08-14 15:00:56,Ashes,diffuse1,8440241,3165978
COVIS-20180814T150249-diffuse3,2018-08-14 15:02:49,Ashes,diffuse3,8440248,3149730
COVIS-20180814T153001-diffuse3,2018-08-14 15:30:01,Ashes,diffuse3,8440248,3158370
COVIS-20180814T153056-diffuse1,2018-08-14 15:30:56,Ashes,diffuse1,8440257,3158052
COVIS-20180814T153251-diffuse2,2018-08-14 15:32:51,Ashes,diffuse2,8440243,3224374
COVIS-20180814T160001-diffuse2,2018-08-14 16:00:01,Ashes,diffuse2,8440232,3238821
COVIS-20180814T160056-diffuse1,2018-08-14 16:00:56,Ashes,diffuse1,8440248,3196553
COVIS-20180814T160249-diffuse3,2018-08-14 16:02:49,Ashes,diffuse3,8440247,3182300
COVIS-20180815T143001-imaging2,2018-08-15 14:30:01,Ashes,imaging2,1559362894,260731897
COVIS-20180814T163001-diffuse3deep,2018-08-14 16:30:01,Ashes,diffuse3deep,8440257,2367742
COVIS-20180814T163125-diffuse1deep,2018-08-14 16:31:25,Ashes,diffuse1deep,8440275,2398522
COVIS-20180814T163417-diffuse2deep,2018-08-14 16:34:17,Ashes,diffuse2deep,8440266,2379358
COVIS-20180814T170002-diffuse2shallow,2018-08-14 17:00:02,Ashes,diffuse2shallow,8440270,3290137
COVIS-20180814T170126-diffuse1shallow,2018-08-14 17:01:26,Ashes,diffuse1shallow,8440272,3220213
COVIS-20180814T170317-diffuse3shallow,2018-08-14 17:03:17,Ashes,diffuse3shallow,8440270,3146859
COVIS-20180814T173002-diffuse3deep,2018-08-14 17:30:02,Ashes,diffuse3deep,8440266,2336933
COVIS-20180814T173127-diffuse1deep,2018-08-14 17:31:27,Ashes,diffuse1deep,8440270,2312901
COVIS-20180814T173420-diffuse2deep,2018-08-14 17:34:20,Ashes,diffuse2deep,8440259,2343613
COVIS-20180814T180002-diffuse2shallow,2018-08-14 18:00:02,Ashes,diffuse2shallow,8440272,3263279
COVIS-20180814T180125-diffuse1shallow,2018-08-14 18:01:25,Ashes,diffuse1shallow,8440440,3197007
COVIS-20180814T180317-diffuse3shallow,2018-08-14 18:03:17,Ashes,diffuse3shallow,8440272,3154061
COVIS-20180814T183002-diffuse3deep,2018-08-14 18:30:02,Ashes,diffuse3deep,8440266,2342086
COVIS-20180814T183126-diffuse1deep,2018-08-14 18:31:26,Ashes,diffuse1deep,8440278,2300562
COVIS-20180814T183419-diffuse2deep,2018-08-14 18:34:19,Ashes,diffuse2deep,8440266,2315297
COVIS-20180814T190002-diffuse2shallow,2018-08-14 19:00:02,Ashes,diffuse2shallow,8440271,3204243
COVIS-20180814T190124-diffuse1shallow,2018-08-14 19:01:24,Ashes,diffuse1shallow,8440273,3122370
COVIS-20180814T190316-diffuse3shallow,2018-08-14 19:03:16,Ashes,diffuse3shallow,8440272,3144941
COVIS-20180814T193002-diffuse3deep,2018-08-14 19:30:02,Ashes,diffuse3deep,8440267,2311211
COVIS-20180814T193127-diffuse1deep,2018-08-14 19:31:27,Ashes,diffuse1deep,8440271,2303157
COVIS-20180814T193419-diffuse2deep,2018-08-14 19:34:19,Ashes,diffuse2deep,8440263,2277600
COVIS-20180814T200001-diffuse2shallow,2018-08-14 20:00:01,Ashes,diffuse2shallow,8440270,3207347
COVIS-20180814T200124-diffuse1shallow,2018-08-14 20:01:24,Ashes,diffuse1shallow,8440272,3113423
COVIS-20180814T200316-diffuse3shallow,2018-08-14 20:03:16,Ashes,diffuse3shallow,8440268,3114884
COVIS-20180814T203001-diffuse3deep,2018-08-14 20:30:01,Ashes,diffuse3deep,8440270,2304975
COVIS-20180814T203126-diffuse1deep,2018-08-14 20:31:26,Ashes,diffuse1deep,8440277,2300760
COVIS-20180814T203419-diffuse2deep,2018-08-14 20:34:19,Ashes,diffuse2deep,8440264,2331883
COVIS-20180814T210001-diffuse2shallow,2018-08-14 21:00:01,Ashes,diffuse2shallow,8440270,3208096
COVIS-20180814T210124-diffuse1shallow,2018-08-14 21:01:24,Ashes,diffuse1shallow,8440266,3087623
COVIS-20180814T210316-diffuse3shallow,2018-08-14 21:03:16,Ashes,diffuse3shallow,8440273,3091606
COVIS-20180814T213001-diffuse3deep,2018-08-14 21:30:01,Ashes,diffuse3deep,8440267,2314916
COVIS-20180814T213128-diffuse3shallow,2018-08-14 21:31:28,Ashes,diffuse3shallow,8440273,3121647
COVIS-20180814T213251-diffuse1deep,2018-08-14 21:32:51,Ashes,diffuse1deep,8440276,2314894
COVIS-20180814T213513-diffuse1shallow,2018-08-14 21:35:13,Ashes,diffuse1shallow,8440268,3127070
COVIS-20180814T213634-diffuse2deep,2018-08-14 21:36:34,Ashes,diffuse2deep,8440266,2312807
COVIS-20180814T213856-diffuse2shallow,2018-08-14 21:38:56,Ashes,diffuse2shallow,8440273,3226992
COVIS-20180814T220002-diffuse3deep,2018-08-14 22:00:02,Ashes,diffuse3deep,8440259,2361057
COVIS-20180814T220318-diffuse3shallow,2018-08-14 22:03:18,Ashes,diffuse3shallow,8440270,3109205
COVIS-20180814T220446-diffuse1deep,2018-08-14 22:04:46,Ashes,diffuse1deep,8440278,2298439
COVIS-20180814T220711-diffuse1shallow,2018-08-14 22:07:11,Ashes,diffuse1shallow,8440281,3138148
COVIS-20180814T220832-diffuse2deep,2018-08-14 22:08:32,Ashes,diffuse2deep,8440265,2331612
COVIS-20180814T221052-diffuse2shallow,2018-08-14 22:10:52,Ashes,diffuse2shallow,8440270,3234826
COVIS-20180814T223002-diffuse3deep,2018-08-14 22:30:02,Ashes,diffuse3deep,8440267,2356073
COVIS-20180814T223319-diffuse3shallow,2018-08-14 22:33:19,Ashes,diffuse3shallow,8440272,3147218
COVIS-20180814T223446-diffuse1deep,2018-08-14 22:34:46,Ashes,diffuse1deep,8440270,2308253
COVIS-20180814T223708-diffuse1shallow,2018-08-14 22:37:08,Ashes,diffuse1shallow,8440282,3154636
COVIS-20180814T223830-diffuse2deep,2018-08-14 22:38:30,Ashes,diffuse2deep,8440264,2317846
COVIS-20180814T224051-diffuse2shallow,2018-08-14 22:40:51,Ashes,diffuse2shallow,8440266,3216140
COVIS-20180814T230002-diffuse3deep,2018-08-14 23:00:02,Ashes,diffuse3deep,8440264,2344235
COVIS-20180814T230320-diffuse3shallow,2018-08-14 23:03:20,Ashes,diffuse3shallow,8440268,3144455
COVIS-20180814T230447-diffuse1deep,2018-08-14 23:04:47,Ashes,diffuse1deep,8440276,2293121
COVIS-20180814T230710-diffuse1shallow,2018-08-14 23:07:10,Ashes,diffuse1shallow,8440282,3115600
COVIS-20180814T230833-diffuse2deep,2018-08-14 23:08:33,Ashes,diffuse2deep,8440267,2329795
COVIS-20180814T231052-diffuse2shallow,2018-08-14 23:10:52,Ashes,diffuse2shallow,8440270,3203066
COVIS-20180814T233001-diffuse3deep,2018-08-14 23:30:01,Ashes,diffuse3deep,8440267,2351506
COVIS-20180814T233319-diffuse3shallow,2018-08-14 23:33:19,Ashes,diffuse3shallow,8440271,3140565
COVIS-20180814T233446-diffuse1deep,2018-08-14 23:34:46,Ashes,diffuse1deep,8440279,2273515
COVIS-20180814T233709-diffuse1shallow,2018-08-14 23:37:09,Ashes,diffuse1shallow,8440280,3134477
COVIS-20180814T233829-diffuse2deep,2018-08-14 23:38:29,Ashes,diffuse2deep,8440264,2313591
COVIS-20180814T234048-diffuse2shallow,2018-08-14 23:40:48,Ashes,diffuse2shallow,8440271,3195645
COVIS-20180815T000001-diffuse3deep,2018-08-15 00:00:01,Ashes,diffuse3deep,8440259,2331090
COVIS-20180815T000319-diffuse3shallow,2018-08-15 00:03:19,Ashes,diffuse3shallow,8440271,3136771
COVIS-20180815T000445-diffuse1deep,2018-08-15 00:04:45,Ashes,diffuse1deep,8440267,2270237
COVIS-20180815T000709-diffuse1shallow,2018-08-15 00:07:09,Ashes,diffuse1shallow,8440283,3128068
COVIS-20180815T000830-diffuse2deep,2018-08-15 00:08:30,Ashes,diffuse2deep,8440265,2290053
COVIS-20180815T001051-diffuse2shallow,2018-08-15 00:10:51,Ashes,diffuse2shallow,8440431,3199316
COVIS-20180815T003001-diffuse3deep,2018-08-15 00:30:01,Ashes,diffuse3deep,8440259,2356594
COVIS-20180815T003318-diffuse3shallow,2018-08-15 00:33:18,Ashes,diffuse3shallow,8440273,3156755
COVIS-20180815T003446-diffuse1deep,2018-08-15 00:34:46,Ashes,diffuse1deep,8440276,2317168
COVIS-20180815T003709-diffuse1shallow,2018-08-15 00:37:09,Ashes,diffuse1shallow,8440282,3169307
COVIS-20180815T003829-diffuse2deep,2018-08-15 00:38:29,Ashes,diffuse2deep,8440264,2299647
COVIS-20180815T004051-diffuse2shallow,2018-08-15 00:40:51,Ashes,diffuse2shallow,8440271,3243327
COVIS-20180815T150001-imaging1,2018-08-15 15:00:01,Ashes,imaging1,1559363017,248120646
COVIS-20180815T010001-diffuse3deep,2018-08-15 01:00:01,Ashes,diffuse3deep,8440266,2353928
COVIS-20180815T010317-diffuse3shallow,2018-08-15 01:03:17,Ashes,diffuse3shallow,8440270,3166670
COVIS-20180815T010443-diffuse1deep,2018-08-15 01:04:43,Ashes,diffuse1deep,8440274,2329403
COVIS-20180815T010705-diffuse1shallow,2018-08-15 01:07:05,Ashes,diffuse1shallow,8440278,3164331
COVIS-20180815T010827-diffuse2deep,2018-08-15 01:08:27,Ashes,diffuse2deep,8440261,2302583
COVIS-20180815T011048-diffuse2shallow,2018-08-15 01:10:48,Ashes,diffuse2shallow,8440271,3235468
COVIS-20180815T013001-diffuse3deep,2018-08-15 01:30:01,Ashes,diffuse3deep,8440265,2346698
COVIS-20180815T013319-diffuse3shallow,2018-08-15 01:33:19,Ashes,diffuse3shallow,8440274,3180606
COVIS-20180815T013445-diffuse1deep,2018-08-15 01:34:45,Ashes,diffuse1deep,8440276,2332731
